Fase,FechaMedicion,Voltaje,Corriente,Potencia,FactorPotencia,Frecuencia,EnergiaActiva
2,2026-03-08 15:20:00,113.75,1.902,161.66,0.746,59.94,457.33
2,2026-03-08 15:30:00,115.76,1.887,160.09,0.732,59.93,457.357
2,2026-03-08 15:40:00,116.075,1.9,160.862,0.73,59.975,457.384
2,2026-03-08 15:50:00,115.76,2.081,181.6,0.755,59.98,457.414
2,2026-03-08 16:00:00,117.567,2.126,189.222,0.758,59.956,457.446
2,2026-03-08 16:10:00,119.34,2.13,190.96,0.751,59.98,457.478
2,2026-03-08 16:20:00,117.8,2.115,188.425,0.758,59.938,457.509
2,2026-03-08 16:30:00,117.512,2.106,186.85,0.755,59.988,457.541
2,2026-03-08 16:40:00,117.51,2.112,188.35,0.759,59.98,457.572
2,2026-03-08 16:50:00,117.522,2.103,186.844,0.756,59.922,457.603
2,2026-03-08 17:00:00,118.214,2.132,191.971,0.763,59.986,457.635
2,2026-03-08 17:10:00,117.4,2.091,185.74,0.757,59.95,457.666
2,2026-03-08 17:20:00,117.99,2.101,187.1,0.755,59.94,457.697
2,2026-03-08 17:30:00,119.11,2.245,215.59,0.803,59.96,457.733
2,2026-03-08 17:40:00,118.878,2.262,222.389,0.827,59.967,457.766
2,2026-03-08 17:50:00,119.59,2.308,228.52,0.827,59.96,457.808
2,2026-03-08 18:00:00,117.68,2.251,217.8,0.821,59.96,457.845
2,2026-03-08 18:10:00,116.28,2.3,222.83,0.833,59.98,457.882
2,2026-03-08 18:20:00,116.13,2.299,221.48,0.828,59.94,457.919
2,2026-03-08 18:30:00,116.14,2.287,219.37,0.827,59.95,457.956
2,2026-03-08 18:40:00,114.26,2.393,231.87,0.848,59.96,457.994
2,2026-03-08 18:50:00,114.67,2.38,231.24,0.848,59.95,458.033
2,2026-03-08 19:00:00,114.17,2.625,252.5,0.843,59.96,458.075
2,2026-03-08 19:10:00,117.722,2.536,251.311,0.841,59.967,458.117
2,2026-03-08 19:20:00,117.6,3.137,342.7,0.929,59.97,458.175
2,2026-03-08 19:30:00,114.95,2.173,214.82,0.841,59.95,458.211
2,2026-03-08 19:40:00,115.77,2.109,204.02,0.824,59.97,458.245
2,2026-03-08 19:50:00,118.15,2.839,295.46,0.881,59.93,458.294
2,2026-03-08 20:00:00,118.73,2.969,312.2,0.886,59.95,458.346
2,2026-03-08 20:10:00,117.056,2.918,303.011,0.887,59.978,458.397
2,2026-03-08 20:20:00,116.76,2.792,287.19,0.882,59.97,458.445
2,2026-03-08 20:30:00,117.312,2.919,300.188,0.878,59.962,458.495
2,2026-03-08 20:40:00,118.91,3.075,323.36,0.885,59.97,458.549
2,2026-03-08 20:50:00,118.688,3.01,315.088,0.883,59.988,458.602
2,2026-03-08 21:00:00,119.51,2.649,272.99,0.862,59.98,458.647
2,2026-03-08 21:10:00,118.556,2.472,247.122,0.843,59.978,458.688
2,2026-03-08 21:20:00,116.38,2.473,245.39,0.854,59.97,458.729
2,2026-03-08 21:30:00,117.15,2.487,247.31,0.847,59.94,458.77
2,2026-03-08 21:40:00,117.14,2.456,242.57,0.845,59.96,458.811
2,2026-03-08 21:50:00,116.6,2.388,234.75,0.843,59.97,458.851
2,2026-03-08 22:00:00,117.92,2.425,240.88,0.843,59.96,458.891
2,2026-03-08 22:10:00,118.789,2.447,243.833,0.84,59.967,458.932
2,2026-03-08 22:20:00,118.98,1.933,181.28,0.786,59.97,458.963
2,2026-03-08 22:30:00,120.41,1.922,179.51,0.776,59.96,458.993
2,2026-03-08 22:40:00,118.6,1.889,175.56,0.784,59.99,459.023
2,2026-03-08 22:50:00,117.97,1.892,175.57,0.786,59.94,459.052
2,2026-03-08 23:00:00,117.667,1.861,168.8,0.771,59.978,459.08
2,2026-03-08 23:10:00,116.67,1.811,157.44,0.741,59.98,459.107
2,2026-03-08 23:20:00,117.711,1.683,123.989,0.627,59.989,459.127
2,2026-03-08 23:30:00,118.96,1.697,124.93,0.619,59.96,459.148
2,2026-03-08 23:40:00,118.18,1.684,123.93,0.621,59.97,459.169
2,2026-03-08 23:50:00,119.62,1.702,125.17,0.616,59.99,459.19
2,2026-03-09 00:00:00,117.633,1.677,123.622,0.627,59.978,459.211
2,2026-03-09 00:10:00,117.58,1.675,123.22,0.628,59.95,459.231
2,2026-03-09 00:20:00,118.29,1.682,123.91,0.622,59.96,459.252
2,2026-03-09 00:30:00,117.567,1.674,123.656,0.629,59.967,459.273
2,2026-03-09 00:40:00,118.15,1.684,125.04,0.627,60.0,459.293
2,2026-03-09 00:50:00,118.56,1.683,124.03,0.623,59.94,459.314
2,2026-03-09 01:00:00,118.05,1.673,123.225,0.625,59.975,459.335
2,2026-03-09 01:10:00,120.16,1.7,125.17,0.612,59.99,459.355
2,2026-03-09 01:20:00,117.01,1.743,193.74,0.947,59.95,459.388
2,2026-03-09 01:30:00,117.9,0.639,60.73,0.67,59.98,459.401
2,2026-03-09 01:40:00,118.744,0.868,70.833,0.636,59.967,459.411
2,2026-03-09 01:50:00,117.61,1.819,150.81,0.704,59.93,459.437
2,2026-03-09 02:00:00,119.1,1.746,136.47,0.655,59.96,459.46
2,2026-03-09 02:10:00,120.27,1.732,132.09,0.633,59.94,459.482
2,2026-03-09 02:20:00,119.96,1.714,129.19,0.629,59.94,459.503
2,2026-03-09 02:30:00,119.93,1.708,127.8,0.622,59.97,459.525
2,2026-03-09 02:40:00,117.53,1.68,126.7,0.64,59.95,459.546
2,2026-03-09 02:50:00,118.22,1.68,124.63,0.628,59.97,459.567
2,2026-03-09 03:00:00,120.02,1.704,126.71,0.62,59.96,459.588
2,2026-03-09 03:10:00,118.07,1.673,123.74,0.627,59.96,459.609
2,2026-03-09 03:20:00,119.52,1.69,124.9,0.616,59.97,459.63
2,2026-03-09 03:30:00,120.57,1.702,125.32,0.611,59.97,459.65
2,2026-03-09 03:40:00,120.08,1.696,124.71,0.613,59.93,459.671
2,2026-03-09 03:50:00,119.32,1.687,124.84,0.62,59.96,459.692
2,2026-03-09 04:00:00,118.06,1.679,130.09,0.654,59.96,459.714
2,2026-03-09 04:10:00,117.611,1.666,128.111,0.654,59.967,459.735
2,2026-03-09 04:20:00,118.56,1.679,128.85,0.646,59.96,459.757
2,2026-03-09 04:30:00,117.89,1.671,128.2,0.652,59.96,459.778
2,2026-03-09 04:40:00,119.65,1.691,129.19,0.64,59.96,459.8
2,2026-03-09 04:50:00,119.39,1.691,129.83,0.644,59.95,459.821
2,2026-03-09 05:00:00,116.78,1.654,126.6,0.654,59.95,459.842
2,2026-03-09 05:10:00,116.76,1.659,126.99,0.655,59.95,459.864
2,2026-03-09 05:20:00,115.98,1.65,125.87,0.658,59.95,459.885
2,2026-03-09 05:30:00,114.8,1.637,124.82,0.664,59.93,459.906
2,2026-03-09 05:40:00,115.33,1.795,151.44,0.729,59.94,459.931
2,2026-03-09 05:50:00,115.58,1.822,155.42,0.739,59.98,459.957
2,2026-03-09 06:00:00,116.6,1.79,150.767,0.722,59.978,459.979
2,2026-03-09 06:10:00,117.89,1.676,126.69,0.642,59.98,460.002
2,2026-03-09 06:20:00,117.2,1.669,123.13,0.629,59.99,460.023
2,2026-03-09 06:30:00,117.7,1.669,121.38,0.617,59.96,460.043
2,2026-03-09 06:40:00,117.96,1.671,121.52,0.619,59.95,460.064
2,2026-03-09 06:50:00,117.778,1.668,121.311,0.62,59.967,460.084
2,2026-03-09 07:00:00,118.544,1.748,135.611,0.653,59.956,460.104
2,2026-03-09 07:10:00,116.81,1.831,153.85,0.722,59.95,460.132
2,2026-03-09 07:20:00,116.96,1.988,224.08,0.963,59.97,460.17
2,2026-03-09 07:30:00,118.23,1.402,149.32,0.872,59.94,460.195
2,2026-03-09 07:40:00,117.07,1.388,138.21,0.842,59.96,460.218
2,2026-03-09 07:50:00,117.39,2.268,223.19,0.838,59.95,460.255
2,2026-03-09 08:00:00,115.36,3.411,345.68,0.82,59.96,460.303
2,2026-03-09 08:10:00,114.38,8.393,948.57,0.99,59.97,460.462
2,2026-03-09 08:20:00,114.9,8.375,951.28,0.99,59.99,460.621
2,2026-03-09 08:30:00,114.91,8.442,958.89,0.99,59.97,460.782
2,2026-03-09 08:40:00,113.267,8.483,949.678,0.99,59.956,460.925
2,2026-03-09 08:50:00,112.98,8.494,947.96,0.99,59.96,461.099
2,2026-03-09 09:00:00,113.71,8.698,976.76,0.99,59.96,461.263
2,2026-03-09 09:10:00,110.42,8.52,929.71,0.99,59.94,461.419
2,2026-03-09 09:20:00,112.36,8.58,952.38,0.99,59.95,461.579
2,2026-03-09 09:30:00,112.17,8.56,948.53,0.99,59.96,461.737
2,2026-03-09 09:40:00,111.9,8.444,933.09,0.99,59.93,461.893
2,2026-03-09 09:50:00,111.04,8.406,921.96,0.99,59.94,462.047
2,2026-03-09 10:00:00,111.48,8.439,930.22,0.99,59.97,462.203
2,2026-03-09 10:10:00,110.43,8.31,907.7,0.99,59.97,462.356
2,2026-03-09 10:20:00,110.75,8.352,914.68,0.99,59.95,462.508
2,2026-03-09 10:30:00,111.27,8.434,927.76,0.99,59.98,462.662
2,2026-03-09 10:40:00,108.333,8.279,886.867,0.99,59.967,462.81
2,2026-03-09 10:50:00,110.33,8.364,911.79,0.99,59.97,462.962
2,2026-03-09 11:00:00,108.56,8.314,892.41,0.99,59.96,463.111
2,2026-03-09 11:10:00,109.99,8.322,905.06,0.99,59.95,463.262
2,2026-03-09 11:20:00,111.8,8.332,921.35,0.99,59.95,463.417
2,2026-03-09 11:30:00,111.367,7.66,837.7,0.971,59.978,463.566
2,2026-03-09 11:40:00,114.4,2.283,211.94,0.81,59.98,463.601
2,2026-03-09 11:50:00,114.41,2.257,209.15,0.81,59.97,463.636
2,2026-03-09 12:00:00,115.08,2.226,205.44,0.802,59.94,463.671
2,2026-03-09 12:10:00,116.78,2.343,221.97,0.811,59.96,463.707
2,2026-03-09 12:20:00,114.678,2.275,211.322,0.81,59.978,463.743
2,2026-03-09 12:30:00,115.85,2.262,210.22,0.801,59.97,463.778
2,2026-03-09 12:40:00,116.65,2.212,203.71,0.789,59.98,463.813
2,2026-03-09 12:50:00,113.66,2.214,201.73,0.801,59.97,463.847
2,2026-03-09 13:00:00,115.38,2.223,204.0,0.794,59.93,463.881
2,2026-03-09 13:10:00,114.622,2.21,202.078,0.797,59.956,463.915
2,2026-03-09 13:20:00,114.6,2.486,266.42,0.935,59.96,463.959
2,2026-03-09 13:30:00,114.85,1.552,149.98,0.805,59.95,463.984
2,2026-03-09 13:40:00,116.2,1.588,145.233,0.767,59.967,464.007
2,2026-03-09 13:50:00,115.0,2.381,227.35,0.831,59.96,464.044
2,2026-03-09 14:00:00,115.3,2.285,213.55,0.81,59.975,464.08
2,2026-03-09 14:10:00,114.38,2.394,223.11,0.814,59.95,464.116
2,2026-03-09 14:20:00,114.75,2.333,218.49,0.817,59.96,464.152
2,2026-03-09 14:30:00,115.01,2.206,201.75,0.796,59.97,464.186
2,2026-03-09 14:40:00,114.47,2.304,214.73,0.813,59.93,464.222
2,2026-03-09 14:50:00,113.4,2.324,216.078,0.82,59.989,464.258
2,2026-03-09 15:00:00,115.5,2.313,217.65,0.815,59.95,464.296
2,2026-03-09 15:10:00,115.25,2.268,211.238,0.808,59.962,464.331
2,2026-03-09 15:20:00,118.45,2.316,218.825,0.8,59.988,464.364
2,2026-03-09 15:30:00,119.27,2.328,218.88,0.787,59.94,464.405
2,2026-03-09 15:40:00,116.7,2.272,212.64,0.802,59.95,464.441
2,2026-03-09 15:50:00,116.8,2.362,224.178,0.813,59.944,464.479
2,2026-03-09 16:00:00,115.578,2.397,226.944,0.821,59.967,464.517
2,2026-03-09 16:10:00,114.96,2.335,218.95,0.817,59.93,464.554
2,2026-03-09 16:20:00,115.7,2.309,214.1,0.801,59.92,464.591
2,2026-03-09 16:30:00,115.833,2.325,216.322,0.804,59.967,464.628
2,2026-03-09 16:40:00,114.822,2.31,213.667,0.807,59.956,464.664
2,2026-03-09 16:50:00,117.75,2.305,215.88,0.795,59.95,464.7
2,2026-03-09 17:00:00,116.556,2.284,213.089,0.8,59.956,464.735
2,2026-03-09 17:10:00,116.87,2.305,215.98,0.803,59.94,464.771
2,2026-03-09 17:20:00,115.4,2.352,217.05,0.799,59.99,464.806
2,2026-03-09 17:30:00,117.24,2.349,221.13,0.801,59.95,464.842
2,2026-03-09 17:40:00,117.49,2.299,216.09,0.799,59.96,464.878
2,2026-03-09 17:50:00,117.98,2.294,214.46,0.792,59.96,464.914
2,2026-03-09 18:00:00,117.39,2.291,213.83,0.794,59.96,464.95
2,2026-03-09 18:10:00,117.389,2.319,221.033,0.812,59.956,464.986
2,2026-03-09 18:20:00,116.456,2.418,230.556,0.819,59.967,465.024
2,2026-03-09 18:30:00,116.644,2.493,235.378,0.81,59.933,465.063
2,2026-03-09 18:40:00,116.32,2.509,240.13,0.821,59.95,465.103
2,2026-03-09 18:50:00,118.19,2.394,232.49,0.822,59.95,465.142
2,2026-03-09 19:00:00,115.19,2.282,218.96,0.831,59.94,465.179
2,2026-03-09 19:10:00,116.438,2.278,219.038,0.827,59.938,465.215
2,2026-03-09 19:20:00,115.74,2.623,283.52,0.934,59.95,465.262
2,2026-03-09 19:30:00,115.678,1.757,172.833,0.819,59.967,465.29
2,2026-03-09 19:40:00,117.214,1.685,160.571,0.791,59.971,465.319
2,2026-03-09 19:50:00,118.49,2.427,242.56,0.842,59.97,465.361
2,2026-03-09 20:00:00,116.562,2.214,205.05,0.798,59.988,465.396
2,2026-03-09 20:10:00,116.82,2.218,204.0,0.786,59.94,465.43
2,2026-03-09 20:20:00,117.39,2.228,204.59,0.782,59.97,465.465
2,2026-03-09 20:30:00,117.84,2.21,201.68,0.774,59.98,465.499
2,2026-03-09 20:40:00,117.44,2.176,197.44,0.771,59.95,465.532
2,2026-03-09 20:50:00,118.05,2.153,195.57,0.769,59.95,465.565
2,2026-03-09 21:00:00,117.657,2.173,199.886,0.781,59.971,465.594
2,2026-03-09 21:10:00,118.03,2.162,196.38,0.77,59.99,465.63
2,2026-03-09 21:20:00,117.15,2.181,198.17,0.775,59.97,465.663
2,2026-03-09 21:30:00,117.22,2.19,197.57,0.769,59.93,465.696
2,2026-03-09 21:40:00,116.144,2.191,197.067,0.773,59.978,465.729
2,2026-03-09 21:50:00,114.944,2.175,194.889,0.779,59.956,465.762
2,2026-03-09 22:00:00,115.23,2.21,199.83,0.783,59.97,465.794
2,2026-03-09 22:10:00,116.062,2.192,201.538,0.792,59.962,465.827
2,2026-03-09 22:20:00,116.8,2.154,196.24,0.78,59.92,465.86
2,2026-03-09 22:30:00,116.87,2.117,189.97,0.768,59.96,465.892
2,2026-03-09 22:40:00,117.089,1.994,172.578,0.732,59.967,465.921
2,2026-03-09 22:50:00,118.06,1.697,130.31,0.651,59.99,465.943
2,2026-03-09 23:00:00,116.84,1.665,122.23,0.629,59.96,465.963
2,2026-03-09 23:10:00,116.99,1.817,149.35,0.7,59.99,465.988
2,2026-03-09 23:20:00,115.889,1.776,143.289,0.694,59.967,466.012
2,2026-03-09 23:30:00,116.84,1.66,121.7,0.63,59.94,466.033
2,2026-03-09 23:40:00,115.55,1.644,120.35,0.631,59.96,466.053
2,2026-03-09 23:50:00,116.79,1.664,122.73,0.63,59.97,466.073
2,2026-03-10 00:00:00,119.1,1.685,123.29,0.614,59.96,466.094
2,2026-03-10 00:10:00,116.35,1.65,121.07,0.631,59.95,466.114
2,2026-03-10 00:20:00,115.95,1.644,120.6,0.635,59.96,466.134
2,2026-03-10 00:30:00,116.19,1.647,120.71,0.631,59.98,466.154
2,2026-03-10 00:40:00,115.14,1.635,119.74,0.637,59.96,466.174
2,2026-03-10 00:50:00,115.722,1.642,120.389,0.633,59.933,466.194
2,2026-03-10 01:00:00,115.0,1.631,119.45,0.639,59.962,466.214
2,2026-03-10 01:10:00,115.59,1.638,119.97,0.633,59.96,466.234
2,2026-03-10 01:20:00,116.486,1.728,188.929,0.939,59.971,466.266
2,2026-03-10 01:30:00,117.98,0.786,78.9,0.698,59.94,466.281
2,2026-03-10 01:40:00,117.2,0.889,73.933,0.647,59.95,466.292
2,2026-03-10 01:50:00,117.39,1.816,151.17,0.709,59.99,466.317
2,2026-03-10 02:00:00,116.6,1.714,133.89,0.668,59.95,466.34
2,2026-03-10 02:10:00,116.59,1.682,127.93,0.652,59.97,466.361
2,2026-03-10 02:20:00,117.78,1.684,126.55,0.64,59.96,466.382
2,2026-03-10 02:30:00,116.789,1.663,124.078,0.639,59.989,466.403
2,2026-03-10 02:40:00,116.4,1.667,125.33,0.647,59.97,466.424
2,2026-03-10 02:50:00,116.8,1.658,123.27,0.634,59.94,466.444
2,2026-03-10 03:00:00,117.37,1.659,122.43,0.63,59.96,466.465
2,2026-03-10 03:10:00,118.15,1.68,125.64,0.632,59.96,466.485
2,2026-03-10 03:20:00,118.96,1.675,123.22,0.619,59.97,466.506
2,2026-03-10 03:30:00,116.938,1.648,120.575,0.626,59.975,466.526
2,2026-03-10 03:40:00,117.36,1.655,121.55,0.626,59.96,466.547
2,2026-03-10 03:50:00,116.28,1.639,120.78,0.633,59.95,466.567
2,2026-03-10 04:00:00,115.74,1.631,125.35,0.665,59.94,466.588
2,2026-03-10 04:10:00,117.26,1.65,126.73,0.655,59.93,466.609
2,2026-03-10 04:20:00,117.79,1.657,127.09,0.653,59.94,466.63
2,2026-03-10 04:30:00,117.93,1.658,127.02,0.652,59.94,466.652
2,2026-03-10 04:40:00,118.16,1.66,127.04,0.648,59.96,466.673
2,2026-03-10 04:50:00,117.46,1.653,126.28,0.65,59.96,466.694
2,2026-03-10 05:00:00,116.011,1.638,125.1,0.659,59.967,466.715
2,2026-03-10 05:10:00,116.21,1.642,125.38,0.657,59.96,466.736
2,2026-03-10 05:20:00,115.19,1.632,124.86,0.662,59.95,466.756
2,2026-03-10 05:30:00,114.88,1.628,124.04,0.663,59.96,466.777
2,2026-03-10 05:40:00,113.75,1.831,163.07,0.783,59.93,466.804
2,2026-03-10 05:50:00,113.433,1.834,162.733,0.783,59.978,466.831
2,2026-03-10 06:00:00,114.87,1.769,149.95,0.737,59.96,466.856
2,2026-03-10 06:10:00,115.92,1.653,125.61,0.656,59.96,466.877
2,2026-03-10 06:20:00,115.92,1.963,166.59,0.721,59.97,466.904
2,2026-03-10 06:30:00,117.03,2.009,175.01,0.743,59.97,466.934
2,2026-03-10 06:40:00,116.856,1.98,171.956,0.743,59.922,466.963
2,2026-03-10 06:50:00,115.811,2.005,175.356,0.756,59.967,466.992
2,2026-03-10 07:00:00,115.856,1.986,170.6,0.741,59.967,467.018
2,2026-03-10 07:10:00,117.15,2.015,177.85,0.754,59.97,467.05
2,2026-03-10 07:20:00,116.76,2.274,247.56,0.929,59.96,467.091
2,2026-03-10 07:30:00,118.04,1.362,129.9,0.754,59.92,467.114
2,2026-03-10 07:40:00,117.678,1.425,124.122,0.706,59.978,467.133
2,2026-03-10 07:50:00,116.456,2.155,199.933,0.798,59.956,467.166
2,2026-03-10 08:00:00,115.989,2.036,182.911,0.774,59.956,467.197
2,2026-03-10 08:10:00,116.07,2.0,177.51,0.765,59.93,467.227
2,2026-03-10 08:20:00,114.933,2.01,176.656,0.763,59.967,467.256
2,2026-03-10 08:30:00,115.5,1.879,161.17,0.743,59.96,467.283
2,2026-03-10 08:40:00,114.478,2.002,175.078,0.76,59.933,467.311
2,2026-03-10 08:50:00,114.19,2.569,244.5,0.833,59.97,467.353
2,2026-03-10 09:00:00,116.03,2.477,233.38,0.81,59.96,467.392
2,2026-03-10 09:10:00,114.26,2.555,242.81,0.831,59.97,467.433
2,2026-03-10 09:20:00,113.988,2.495,233.75,0.821,59.912,467.471
2,2026-03-10 09:30:00,114.4,2.356,216.89,0.805,59.96,467.507
2,2026-03-10 09:40:00,113.63,2.261,204.98,0.797,59.98,467.541
2,2026-03-10 09:50:00,115.338,2.248,205.375,0.794,59.95,467.572
2,2026-03-10 10:00:00,115.91,2.237,205.74,0.793,59.96,467.611
2,2026-03-10 10:10:00,113.611,2.305,213.267,0.812,59.956,467.645
2,2026-03-10 10:20:00,113.12,2.333,217.44,0.824,59.97,467.681
2,2026-03-10 10:30:00,113.59,2.214,200.93,0.798,59.94,467.715
2,2026-03-10 10:40:00,112.0,4.399,464.59,0.923,59.94,467.787
2,2026-03-10 10:50:00,112.9,5.284,578.51,0.97,59.96,467.884
2,2026-03-10 11:00:00,112.06,5.33,580.01,0.97,59.95,467.981
2,2026-03-10 11:10:00,112.33,5.312,579.22,0.97,59.97,468.078
2,2026-03-10 11:20:00,112.23,5.345,581.89,0.97,59.95,468.174
2,2026-03-10 11:30:00,112.96,5.22,571.82,0.97,59.98,468.27
2,2026-03-10 11:40:00,113.21,5.191,569.6,0.97,59.96,468.365
2,2026-03-10 11:50:00,112.24,5.266,573.21,0.97,59.99,468.461
2,2026-03-10 12:00:00,113.233,5.303,582.067,0.97,59.944,468.558
2,2026-03-10 12:10:00,112.68,5.273,575.71,0.97,59.94,468.655
2,2026-03-10 12:20:00,113.089,5.334,584.944,0.97,59.967,468.742
2,2026-03-10 12:30:00,111.66,5.327,576.56,0.97,59.96,468.847
2,2026-03-10 12:40:00,113.056,5.33,584.144,0.97,59.944,468.944
2,2026-03-10 12:50:00,112.7,5.334,583.28,0.97,59.97,469.042
2,2026-03-10 13:00:00,115.36,3.42,353.72,0.862,59.94,469.102
2,2026-03-10 13:10:00,117.044,2.206,204.9,0.796,59.956,469.136
2,2026-03-10 13:20:00,116.35,2.44,266.55,0.935,59.95,469.18
2,2026-03-10 13:30:00,116.011,1.598,159.3,0.821,59.967,469.207
2,2026-03-10 13:40:00,116.411,1.536,142.2,0.777,59.978,469.229
2,2026-03-10 13:50:00,115.27,2.312,221.25,0.831,59.95,469.266
2,2026-03-10 14:00:00,117.078,2.428,234.278,0.822,59.956,469.304
2,2026-03-10 14:10:00,116.04,2.287,216.8,0.815,59.95,469.341
2,2026-03-10 14:20:00,113.778,2.286,214.967,0.828,59.956,469.376
2,2026-03-10 14:30:00,115.244,2.177,201.922,0.807,59.967,469.41
2,2026-03-10 14:40:00,114.367,2.122,195.1,0.804,59.956,469.443
2,2026-03-10 14:50:00,113.58,2.116,193.6,0.806,59.95,469.475
2,2026-03-10 15:00:00,113.9,2.237,206.94,0.814,59.96,469.51
2,2026-03-10 15:10:00,115.312,4.121,442.638,0.904,59.962,469.589
2,2026-03-10 15:20:00,113.84,5.372,594.42,0.97,59.95,469.688
2,2026-03-10 15:30:00,113.811,5.514,611.389,0.971,59.944,469.791
2,2026-03-10 15:40:00,112.06,5.46,596.1,0.971,59.95,469.891
2,2026-03-10 15:50:00,112.125,5.481,598.338,0.97,59.938,469.99
2,2026-03-10 16:00:00,113.02,5.605,617.69,0.973,59.97,470.093
2,2026-03-10 16:10:00,113.34,5.726,635.02,0.98,59.94,470.2
2,2026-03-10 16:20:00,113.4,5.736,636.344,0.98,59.944,470.306
2,2026-03-10 16:30:00,114.12,5.77,644.03,0.98,59.96,470.414
2,2026-03-10 16:40:00,114.333,5.768,645.011,0.98,59.967,470.521
2,2026-03-10 16:50:00,113.53,5.791,642.18,0.979,59.93,470.628
2,2026-03-10 17:00:00,114.44,5.8,648.82,0.979,59.96,470.737
2,2026-03-10 17:10:00,112.39,5.711,627.65,0.98,59.95,470.841
2,2026-03-10 17:20:00,111.41,5.677,618.41,0.98,59.97,470.945
2,2026-03-10 17:30:00,111.55,5.681,620.0,0.98,59.98,471.048
2,2026-03-10 17:40:00,112.81,5.774,636.5,0.98,59.93,471.154
2,2026-03-10 17:50:00,114.28,5.871,654.91,0.978,59.97,471.263
2,2026-03-10 18:00:00,113.3,5.732,633.289,0.978,59.978,471.369
2,2026-03-10 18:10:00,112.39,5.73,627.72,0.974,59.92,471.474
2,2026-03-10 18:20:00,113.0,5.725,630.62,0.975,59.96,471.58
2,2026-03-10 18:30:00,110.92,5.775,624.43,0.972,59.96,471.684
2,2026-03-10 18:40:00,110.44,4.881,516.25,0.952,59.96,471.772
2,2026-03-10 18:50:00,114.38,2.767,278.45,0.881,59.96,471.819
2,2026-03-10 19:00:00,114.789,2.73,274.756,0.876,59.956,471.86
2,2026-03-10 19:10:00,114.756,3.158,312.122,0.862,59.956,471.911
2,2026-03-10 19:20:00,115.23,3.488,364.54,0.908,59.98,471.978
2,2026-03-10 19:30:00,113.55,2.729,243.09,0.766,59.94,472.021
2,2026-03-10 19:40:00,115.867,2.24,189.722,0.711,59.944,472.051
2,2026-03-10 19:50:00,115.478,2.745,257.544,0.813,59.956,472.094
2,2026-03-10 20:00:00,115.45,2.513,230.53,0.794,59.98,472.132
2,2026-03-10 20:10:00,116.12,2.383,217.06,0.784,59.98,472.169
2,2026-03-10 20:20:00,116.95,2.242,202.69,0.773,59.97,472.202
2,2026-03-10 20:30:00,114.91,2.153,192.58,0.778,59.96,472.235
2,2026-03-10 20:40:00,115.95,2.154,193.67,0.775,59.96,472.267
2,2026-03-10 20:50:00,116.72,2.116,190.21,0.77,59.96,472.299
2,2026-03-10 21:00:00,118.05,2.102,190.12,0.766,59.96,472.331
2,2026-03-10 21:10:00,117.27,2.122,193.6,0.778,59.94,472.363
2,2026-03-10 21:20:00,115.27,2.131,195.09,0.794,59.97,472.395
2,2026-03-10 21:30:00,114.05,2.116,190.53,0.789,59.97,472.427
2,2026-03-10 21:40:00,114.956,2.154,193.411,0.78,59.944,472.459
2,2026-03-10 21:50:00,113.95,2.145,193.08,0.791,59.97,472.491
2,2026-03-10 22:00:00,114.22,2.108,186.81,0.776,59.97,472.522
2,2026-03-10 22:10:00,116.678,2.062,182.344,0.758,59.967,472.552
2,2026-03-10 22:20:00,116.81,5.326,585.98,0.876,59.93,472.649
2,2026-03-10 22:30:00,113.15,8.201,917.12,0.99,59.96,472.802
2,2026-03-10 22:40:00,113.66,8.271,929.39,0.99,59.96,472.957
2,2026-03-10 22:50:00,112.82,7.69,857.82,0.99,59.95,473.101
2,2026-03-10 23:00:00,115.78,1.648,120.85,0.633,59.96,473.121
2,2026-03-10 23:10:00,116.74,1.658,121.67,0.63,59.95,473.142
2,2026-03-10 23:20:00,116.778,1.658,121.744,0.629,59.956,473.162
2,2026-03-10 23:30:00,117.06,1.669,123.5,0.631,59.97,473.183
2,2026-03-10 23:40:00,117.81,1.67,122.66,0.624,59.95,473.203
2,2026-03-10 23:50:00,115.92,1.645,120.9,0.633,59.94,473.223
2,2026-03-11 00:00:00,115.47,1.639,120.48,0.635,59.96,473.243
2,2026-03-11 00:10:00,114.8,1.638,121.311,0.647,59.989,473.264
2,2026-03-11 00:20:00,115.84,1.64,120.5,0.633,59.97,473.284
2,2026-03-11 00:30:00,117.925,1.665,122.55,0.622,59.938,473.302
2,2026-03-11 00:40:00,116.556,1.647,120.933,0.63,59.933,473.324
2,2026-03-11 00:50:00,116.09,1.641,120.46,0.633,59.97,473.344
2,2026-03-11 01:00:00,117.633,1.658,121.733,0.624,59.933,473.365
2,2026-03-11 01:10:00,115.911,1.636,120.111,0.634,59.967,473.385
2,2026-03-11 01:20:00,115.411,1.724,189.0,0.95,59.967,473.416
2,2026-03-11 01:30:00,116.91,0.801,80.65,0.716,59.96,473.432
2,2026-03-11 01:40:00,116.45,0.839,68.91,0.639,59.96,473.442
2,2026-03-11 01:50:00,117.3,1.786,146.15,0.696,59.938,473.467
2,2026-03-11 02:00:00,117.31,1.716,133.67,0.663,59.98,473.49
2,2026-03-11 02:10:00,117.38,1.688,128.36,0.649,59.97,473.511
2,2026-03-11 02:20:00,117.25,1.672,125.63,0.641,59.95,473.532
2,2026-03-11 02:30:00,116.12,1.653,123.18,0.642,59.97,473.553
2,2026-03-11 02:40:00,115.68,1.649,123.91,0.648,59.93,473.573
